num,svn_id,real_name,project_name,role_on_project,organization
2285,nitay,Nitay Joffe,Giraph,NA,Facebook
785,olegk,Oleg Kalnichevski,Apache Synapse,Committer,Apache
1780,olegk,Oleg Kalnichevski,Apache Synapse,Committer,Apache
2743,olegk,Oleg Kalnichevski,Synapse,NA,Apache
962,onechiporenko,Oleg Nechiporenko,Apache Ambari,PMC,Hortonworks
1997,onechiporenko,Oleg Nechiporenko,Ambari,NA,Hortonworks
960,odiachenko,Oleksandr Diachenko,Apache Ambari,PMC,Hortonworks
663,olga,Olga Natkovich,Apache Pig,PMC member,Yahoo!
675,olga,Olga Natkovich,Apache Pig,Committer,Yahoo!
246,olamy,Olivier Lamy,Apache Continuum,PMC Member,ASF
1020,olamy,Olivier Lamy,Apache Archiva,PMC Member,Ecetera.com.au
841,os0841,Oshani Seneviratne,Apache Woden,Committer,WSO2
1870,os1870,Oshani Seneviratne,Apache Woden,Committer,WSO2 
456,omalley,Owen O'Malley,Apache Hadoop,PMC,Hortonworks
507,omalley,Owen O'Malley,Apache Hadoop,Committer,Hortonworks
844,omalley,Owen O'Malley,Apache Ambari,Committer,Hortonworks
845,omalley,Owen O'Malley,Apache Ambari,PMC,Hortonworks
887,omalley,Owen O'Malley,Apache HCatalog,Mentor,Hortonworks
961,omalley,Owen O'Malley,Apache Ambari,PMC,Hortonworks
1996,omalley,Owen O'Malley,Ambari,NA,Hortonworks
2278,omalley,Owen O'Malley,Giraph,NA,HortonWorks
2343,omalley,Owen O'Malley,Hadoop,NA,Hortonworks
2424,omalley,Owen O'Malley,Hive,NA,Hortonworks
2516,omalley,Owen O'Malley,Knox,NA,Hortonworks
2634,omalley,Owen O'Malley,REEF,NA,HortonWorks
2768,omalley,Owen O'Malley,Tajo,NA,Hortonworks
1179,omalley,Owen O'Malley,Apache Bigtop,committer,Yahoo! 
1191,omalley,Owen O'Malley,Apache Bigtop,mentor,Yahoo! 
1441,omalley,Owen O'Malley,Apache Hadoop,PMC,Hortonworks 
1501,omalley,Owen O'Malley,Apache Hadoop,Committer,Hortonworks 
1541,omalley,Owen O'Malley,Apache Hive,Committer,Hortonworks
760,hannonpi,Padraic Hannon,Apache Sling,Committer,Edmunds Inc.
767,hannonpi,Padraic Hannon,Apache Sling,PMC,Edmunds Inc.
1751,hannonpi ,Padraic Hannon,Apache Sling,Java Developer,Edmunds Inc. 
1761,hannonpi ,Padraic Hannon,Apache Sling,PMC,Edmunds Inc. 
1998,pallavkul,Pallav Kulshreshtha,Ambari,NA,Hortonworks
2217,pallavi,Pallavi Rao,Falcon,NA,Inmobi
1609,pranjan,Paritosh Ranjan,Apache Mahout,PMC,LinkedIn profile 
2524,pa2524,Pascal Oliva,Knox,NA,IBM
2651,pa2651,Patrick Hunt,Sentry,NA,Cloudera
457,phunt,Patrick Hunt,Apache Hadoop,PMC,Cloudera
795,phunt,Patrick Hunt,Apache Whirr,PMC,Cloudera
803,phunt,Patrick Hunt,Apache Whirr,Committer,Cloudera
1852,phunt,Patrick Hunt,Apache Whirr,committer,Cloudera
1861,phunt,Patrick Hunt,Apache Whirr,PMC,Cloudera
2230,phunt,Patrick Hunt,Flume,NA,Cloudera
2780,phunt,Patrick Hunt,Zookeeper,NA,Cloudera
1176,phunt,Patrick Hunt,Apache Bigtop,committer,Cloudera 
1442,phunt,Patrick Hunt,Apache Hadoop,PMC,Cloudera 
1182,ptr,Patrick Taylor Ramsey,Apache Bigtop,committer,Cloudera 
772,pzf,Paul Fremantle,Apache Synapse,Committer,WSO2
1767,pzf,Paul Fremantle,Apache Synapse,Committer,WSO2
1955,pzf,Paul Fremantle,Airavata,NA,WSO2
2730,pzf,Paul Fremantle,Synapse,NA,WSO2
600,pgier,Paul Gier,Apache Maven,PMC Member,Red Hat
2529,pgier,Paul Gier,Maven,NA,Red Hat
1613,pgier,Paul Gier,Apache Maven,PMC Member,Red Hat 
2216,pisaychuk,Paul Isaychuk,Falcon,NA,Hortonworks
357,pa0357,Paul McMahan,Apache Geronimo,PMC,IBM
401,pa0401,Paul McMahan,Apache Geronimo,Committer,IBM
2265,pa2265,Paul McMahan,Geronimo,NA,IBM
1354,pa1354,Paul McMahan,Apache Geronimo,Committer,IBM 
2554,paulnicolucci,Paul Nicolucci,MyFaces,NA,IBM
534,pauly,Paul Yang,Apache Hive,Committer,Facebook
878,pauly,Paul Yang,Apache HCatalog,Committer,Facebook
879,pauly,Paul Yang,Apache HCatalog,PPMC,Facebook
2220,pavankumar,Pavan Kumar Kolamuri,Falcon,NA,Inmobi
559,ppiegaze,Peeter Piegaze,Apache Jackrabbit,Committer,Adobe
2482,ppiegaze,Peeter Piegaze,Jackrabbit,NA,Adobe
1574,ppiegaze,Peeter Piegaze,Apache Jackrabbit,Committer,Adobe
2221,peeyushb,Peeyush Bishnoi,Falcon,NA,Hortonworks
2452,pxiong,Pengcheng Xiong,Hive,NA,Hortonworks
29,pbrooke,Peter Brooke,ActiveMQ,Committer,Prepulse
934,pbrooke,Peter Brooke,Apache ActiveMQ,Committer,Prepulse
1926,pbrooke,Peter Brooke,ActiveMQ,NA,Prepulse
1177,plinnell,Peter Linnell,Apache Bigtop,committer,Suse 
255,pe0255,Peter Maddocks,Apache Commons CLI,Contributor,Hewlett-Packard
1253,pe1253,Peter Maddocks,Apache Commons CLI,Contributor,Hewlett-Packard
1622,pe1622,Peter Mahoney,Apache MyFaces,Contributor,Digital Brain
2555,pe2555,Peter Mahoney,MyFaces,NA,Digital Brain
77,pe0077,Peter Peshev,Apache Aries,PMC,SAP
1056,pe1056,Peter Peshev,Apache Aries,PMC,SAP
2081,pe2081,Peter Peshev,Aries,NA,SAP
297,proyal,Peter Royal,Apache Commons JEXL,Committer,Apache Software Foundation
1298,proyal,Peter Royal,Apache Commons JEXL,Committer,Apache Software Foundation
752,pe0752,Peter Smith,Apache ServiceMix,Contributor,FAST
2703,pe2703,Peter Smith,ServiceMix,NA,FAST
1739,pe1739,Peter Smith,Apache ServiceMix,Contributor,FAST
722,pdodds,Philip Dodds,Apache ServiceMix,Committer,DevZuz
738,pdodds,Philip Dodds,Apache ServiceMix,PMC,DevZuz
2687,pdodds,Philip Dodds,ServiceMix,NA,DevZuz
1708,pdodds,Philip Dodds,Apache ServiceMix,Committer,DevZuz 
1725,pdodds,Philip Dodds,Apache ServiceMix,PMC,DevZuz 
87,philz,Philip Zeyliger,Apache Avro,Committer,Cloudera
1065,philz,Philip Zeyliger,Apache Avro,java,Cloudera
1071,philz,Philip Zeyliger,Apache Avro,Committer,Cloudera
2092,philz,Philip Zeyliger,Avro,NA,Cloudera
560,pmarx,Philipp Marx,Apache Jackrabbit,Committer,Adobe
2480,pmarx,Philipp Marx,Jackrabbit,NA,Adobe
1575,pmarx,Philipp Marx,Apache Jackrabbit,Committer,Adobe
274,pierred,Pierre Delisle,Apache Commons EL,Committer,Sun Microsystems, Inc.
1279,pierred,Pierre Delisle,Apache Commons El,Committer,Sun Microsystems, Inc.
2218,pragyam,Pragya Mittal,Falcon,NA,Inmobi
2043,pr2043,Pramod Thangali,Ambari,NA,Hortonworks
528,prasadc,Prasad Chakka,Apache Hive,Committer,Facebook
358,pr0358,Prasad Kashyap,Apache Geronimo,PMC,IBM
402,pr0402,Prasad Kashyap,Apache Geronimo,Committer,IBM
2266,pr2266,Prasad Kashyap,Geronimo,NA,IBM
1355,pr1355,Prasad Kashyap,Apache Geronimo,Committer,IBM 
2231,prasadm,Prasad Mujumdar,Flume,NA,Cloudera
2428,prasadm,Prasad Mujumdar,Hive,NA,Cloudera
1542,prasadm,Prasad Mujumdar,Apache Hive,Committer,Cloudera
2425,prasanth_j,Prasanth Jayachandran,Hive,NA,Hortonworks
2711,pr2711,Prashant Sharma,Spark,NA,IBM
558,ppakulski,Przemo Pakulski,Apache Jackrabbit,Committer,Cognifide
2481,ppakulski,Przemo Pakulski,Jackrabbit,NA,Cognifide
1573,ppakulski,Przemo Pakulski,Apache Jackrabbit,Committer,Cognifide
2725,qxu,Qian Xu,Sqoop,NA,Intel
279,quintonm,Quinton McCombs,Apache Commons Email,Committer,NequalsOne, LLC.
829,quintonm,Quinton McCombs,Apache Torque,Committer,NEqualsOne
1811,quintonm,Quinton McCombs,Apache Torque,Java Developer,NEqualsOne
1282,quintonm,Quinton McCombs,Apache Commons Email,Committer,NequalsOne, LLC. 
2200,Quinton McCombs,quintonm,Db,NA,NEqualsOne
750,ra0750,Rabi Mishra,Apache ServiceMix,Contributor,Wipro Technologies
2701,ra2701,Rabi Mishra,ServiceMix,NA,Wipro Technologies
1737,ra1737,Rabi Mishra,Apache ServiceMix,Contributor,Wipro Technologies
618,rr,Rafa? Rusin,Apache ODE,PMC,TouK
622,rr,Rafa? Rusin,Apache ODE,Committer,TouK
1625,rr,Rafa? Rusin,Apache ODE,PMC,TouK 
1629,rr,Rafa? Rusin,Apache ODE,Developer,TouK 
2213,raghav,Raghav Kumar Gautam,Falcon,NA,Hortonworks
530,rmurthy,Raghotam Murthy,Apache Hive,Committer,Facebook
2418,rmurthy,Raghotam Murthy,Hive,NA,Facebook
1532,rmurthy,Raghotham Murthy,Apache Hive,PMC,Facebook 
458,rangadi,Raghu Angadi,Apache Hadoop,PMC,Twitter
508,rangadi,Raghu Angadi,Apache Hadoop,Committer,Twitter
2344,rangadi,Raghu Angadi,Hadoop,NA,Twitter
1443,rangadi,Raghu Angadi,Apache Hadoop,PMC,Twitter 
1502,rangadi,Raghu Angadi,Apache Hadoop,Committer,Twitter 
2652,ra2652,Raghu Mani,Sentry,NA,Oracle
299,rahul,Rahul Akolkar,Apache Commons JEXL,Committer,Apache Software Foundation
329,rahul,Rahul Akolkar,Apache Commons SCXML,Committer,Apache Software Foundation
333,rahul,Rahul Akolkar,Apache Commons VFS,Committer,Apache Software Foundation
1300,rahul,Rahul Akolkar,Apache Commons JEXL,Committer,Apache Software Foundation
1318,rahul,Rahul Akolkar,Apache Commons VFS,Committer,Apache Software Foundation
2604,ra2604,Rajeshbabu Chintaguntla,Phoenix,NA,Hortonworks
2399,rajeshbabu,Rajeshbabu Chintaguntla,HBase,NA,Hortonworks
2788,rakeshr,Rakesh R,Zookeeper,NA,Intel
263,rgoers,Ralph Goers,Apache Commons Configuration,Committer,Intuit
335,rgoers,Ralph Goers,Apache Commons VFS,Committer,Intuit
601,rgoers,Ralph Goers,Apache Maven,PMC Member,Intuit
1320,rgoers,Ralph Goers,Apache Commons VFS,Committer,Intuit
2528,rgoers,Ralph Goers,Maven,NA,Intuit
1261,rgoers,Ralph Goers,Apache Commons Configuration,Java Developer,Intuit 
1269,rgoers,Ralph Goers,Apache Commons Configuration,Committer,Intuit 
1614,rgoers,Ralph Goers,Apache Maven,PMC Member,Intuit 
2045,ra2045,Ram Venkatesh,Ambari,NA,Hortonworks
1956,raminder,Raminder Singh,Airavata,NA,Indiana University
2400,ramkrishna,Ramkrishna S Vasudevan,HBase,NA,Intel
1416,ramkrishna,Ramkrishna S Vasudevan,Apache HBase,Committer,Intel 
2605,ra2605,Ramkrishna Vasudevan,Phoenix,NA,Intel
509,ramya,Ramya Sunil,Apache Hadoop,Committer,Hortonworks
859,ramya,Ramya Sunil,Apache Ambari,Committer,Hortonworks
860,ramya,Ramya Sunil,Apache Ambari,PMC,Hortonworks
963,ramya,Ramya Sunil,Apache Ambari,PMC,Hortonworks
1999,ramya,Ramya Sunil,Ambari,NA,Hortonworks
2345,ramya,Ramya Sunil,Hadoop,NA,Hortonworks
1503,ramya,Ramya Sunil,Apache Hadoop,Committer,Hortonworks 
30,rsaba,Ramzi Saba,ActiveMQ,Committer,Optaros
935,rsaba,Ramzi Saba,Apache ActiveMQ,Committer,Optaros
1927,rsaba,Ramzi Saba,ActiveMQ,NA,Optaros
2790,rgs,Raul Gutierrez Segales,Zookeeper,NA,Twitter
1013,ra1013,Ravi Mutyala,Apache Accumulo,Contributor,Hortonworks
1897,ra1897,Ravi Mutyala,Accumulo,NA,Hortonworks
648,ra0648,Ravi Palacherla,Apache OpenJPA,Committer,Oracle Corporation
2594,ra2594,Ravi Palacherla,OpenJPA,NA,Oracle
1647,ra1647,Ravi Palacherla,Apache OpenJPA,Committer,Oracle Corporation 
78,ra0078,Raymond Feng,Apache Aries,PMC,IBM
1057,ra1057,Raymond Feng,Apache Aries,PMC,IBM
2082,ra2082,Raymond Feng,Aries,NA,IBM
902,rene,RenÌ© Mulder,Apache Syncope,Committer,Everett
2753,rene,RenÌ© Mulder,Syncope,NA,Everett
1790,rene,RenÌ© Mulder,Apache Syncope,committer,Everett 
1377,rmarroquin,Renato Marroquin,Apache Gora,Committer,Universidad Catolica San Pabl
1391,rmarroquin,Renato Marroquin,Apache Gora,PMC,Universidad Catolica San Pabl
2201,Rick Hillegas,rhillegas,Db,NA,Oracle
104,scheu,Rich Scheuerle,Apache Axiom,Committer,IBM
139,scheu,Rich Scheuerle,Apache Axis,Committer,IBM
1090,scheu,Rich Scheuerle,Apache Axiom,Committer,IBM
1126,scheu,Rich Scheuerle,Apache Axis2,Committer,IBM
664,rding,Richard Ding,Apache Pig,PMC member,IBM
676,rding,Richard Ding,Apache Pig,Committer,IBM
2617,rding,Richard Ding,Pig,NA,IBM
1667,rding,Richard Ding,Apache PIG,PMC member,IBM 
1231,rickette,Richard Kettelerij,Apache Camel,Committer,Avisi BV
2150,rickette,Richard Kettelerij,Camel,NA,Avisi BV
215,rickette,Richard Kettelerij,Apache Camel,Committer,Avisi BV 
315,rsitze,Richard Sitze,Apache Commons Logging,Committer,Apache Software Foundation
2000,rzang,Richard Zang,Ambari,NA,Hortonworks
2726,rzhou1,Richard Zhou,Sqoop,NA,Intel
632,ri0632,Rick Curtis,Apache OpenJPA,PMC,IBM Corporation
649,ri0649,Rick Curtis,Apache OpenJPA,Committer,IBM Corporation
1648,ri1648,Rick Curtis,Apache OpenJPA,Committer,IBM Corporation
1658,ri1658,Rick Curtis,Apache OpenJPA,PMC,IBM Corporation
2595,ri2595,Rick Curtis,OpenJPA,NA,IBM
359,ri0359,Rick McGuire,Apache Geronimo,PMC,IBM
403,ri0403,Rick McGuire,Apache Geronimo,Committer,IBM
1356,ri1356,Rick McGuire,Apache Geronimo,Committer,IBM 
2209,rishumehrothra,Rishu Mehrothra,Falcon,NA,InMobi
31,rajdavies,Rob Davies,ActiveMQ,Committer,Fuse Source
723,rajdavies,Rob Davies,Apache ServiceMix,Committer,FuseSource
739,rajdavies,Rob Davies,Apache ServiceMix,PMC,FuseSource
936,rajdavies,Rob Davies,Apache ActiveMQ,Committer,Fuse Source
1232,rajdavies,Rob Davies,Apache Camel,Committer,Red Hat
1928,rajdavies,Rob Davies,ActiveMQ,NA,Red Hat
2151,rajdavies,Rob Davies,Camel,NA,Red Hat
2688,rajdavies,Rob Davies,ServiceMix,NA,FuseSource
216,rajdavies,Rob Davies,Apache Camel,Committer,FuseSource 
1709,rajdavies,Rob Davies,Apache ServiceMix,Committer,FuseSource 
1726,rajdavies,Rob Davies,Apache ServiceMix,PMC,FuseSource 
253,roxspring,Rob Oxspring,Apache Commons CLI,Committer,Indigo Stone
1251,roxspring,Rob Oxspring,Apache Commons CLI,Committer,Indigo Stone
313,rdonkin,Robert Burrell Donkin,Apache Commons Logging,Committer,Apache Software Foundation
325,rdonkin,Robert Burrell Donkin,Apache Commons Pool,Committer,Apache Software Foundation
2346,rkanter,Robert Kanter,Hadoop,NA,Cloudera
2576,rkanter,Robert Kanter,Oozie,NA,Cloudera
126,robertlazarski,Robert Lazarski,Apache Axis,Committer,Brazil Outsource
1113,robertlazarski,Robert Lazarski,Apache Axis2,Committer,Brazil Outsource
2001,rlevas,Robert Levas,Ambari,NA,Hortonworks
46,ro0046,Robert Liguori,ActiveMQ,Contributor,STG Technologies, Inc.
751,ro0751,Robert Liguori,Apache ServiceMix,Contributor,STG Technologies, Inc.
1204,ro1204,Robert Liguori,Apache Camel,Contributor,Solentus
1738,ro1738,Robert Liguori,Apache ServiceMix,Contributor,STG Technologies, Inc.
1944,ro1944,Robert Liguori,ActiveMQ,NA,STG Technologies, Inc.
2170,ro2170,Robert Liguori,Camel,NA,Solentus
2702,ro2702,Robert Liguori,ServiceMix,NA,STG Technologies, Inc.
234,ro0234,Robert Liguori,Apache Camel,Contributor,STG Technologies, Inc. 
1754,rombert,Robert Munteanu,Apache Sling,Java Developer,Adobe 
443,bobby,Robert(Bobby) Evans,Apache Hadoop,PMC,Yahoo!
480,bobby,Robert(Bobby) Evans,Apache Hadoop,Committer,Yahoo!
1423,bobby,Robert(Bobby) Evans,Apache Hadoop,PMC,Yahoo! 
1467,bobby,Robert(Bobby) Evans,Apache Hadoop,Committer,Yahoo! 
45,ro0045,Robin Roos,ActiveMQ,Contributor,Dresdner Kleinwort Wasserstein
1205,ro1205,Robin Roos,Apache Camel,Contributor,Dresdner Kleinwort Wasserstein
1943,ro1943,Robin Roos,ActiveMQ,NA,Dresdner Kleinwort Wasserstein
2171,ro2171,Robin Roos,Camel,NA,Dresdner Kleinwort Wasserstein
235,ro0235,Robin Roos,Apache Camel,Contributor,Dresdner Kleinwort Wasserstein
293,rwaldhoff,Rodney Waldhoff,Apache Commons HTTP Client,Committer,Britannica
310,rwaldhoff,Rodney Waldhoff,Apache Commons Logging,Committer,Apache Software Foundation
1293,rwaldhoff,Rodney Waldhoff,Apache Commons HTTP Client,Committer,Britannica 
665,rohini,Rohini Palaniswamy,Apache Pig,Committer,Yahoo!
79,ro0079,Roman Roelofsen,Apache Aries,PMC,ProSyst
1058,ro1058,Roman Roelofsen,Apache Aries,PMC,ProSyst
2083,ro2083,Roman Roelofsen,Aries,NA,ProSyst
1183,rvs,Roman Shaposhnik,Apache Bigtop,committer,Cloudera 
1157,romanstumm,Roman Stumm,Apache BVal,PMC,Viaboxx GmbH
180,romanstumm,Roman Stumm,Apache Bean Validation,PMC,Viaboxx GmbH 
191,romanstumm,Roman Stumm,Apache Bean Validation,Committer,Viaboxx GmbH 
2110,Roman Stumm,romanstumm,BVal,NA,Viaboxx GmbH
688,ro0688,Ron Mann,Apache River,Emeritus Committer,Sun Microsystems
2232,roshannaik,Roshan Naik,Flume,NA,Hortonworks
2532,ro2532,Ross Allen,Mesos,NA,Facebook
1957,rgardler,Ross Gardler,Airavata,NA,Microsoft
2633,rgardler,Ross Gardler,REEF,NA,Microsoft
550,fielding,Roy T. Fielding,Apache Jackrabbit,Committer,Adobe
2471,fielding,Roy T. Fielding,Jackrabbit,NA,Adobe
1565,fielding,Roy T. Fielding,Apache Jackrabbit,Committer,Adobe
96,ruchith,Ruchith Fernando,Apache Axiom,Committer,WSO2
1082,ruchith,Ruchith Fernando,Apache Axiom,Committer,WSO2
120,ruchithf,Ruchith Fernando,Apache Axis,Committer,WSO2
1107,ruchithf,Ruchith Fernando,Apache Axis2,Committer,WSO2
1357,ru1357,Run Hua Chi 'Jeff',Apache Geronimo,Committer,IBM 
2267,ru2267,"Run Hua Chi ""Jeff""",Geronimo,NA,IBM
2212,rostafiychuk,Ruslan Ostafiychuk,Falcon,NA,Hortonworks
778,ruwan,Ruwan Linton,Apache Synapse,Committer,WSO2
1773,ruwan,Ruwan Linton,Apache Synapse,Committer,WSO2
2736,ruwan,Ruwan Linton,Synapse,NA,WSO2
1014,ry1014,Ryan Fishel,Apache Accumulo,Contributor,Cloudera
1898,ry1898,Ryan Fishel,Accumulo,NA,Cloudera
2401,rawson,Ryan Rawson,HBase,NA,WANdisco
563,sebastien,SÌ©bastien Launay,Apache Jackrabbit,Committer,Anyware Technologies
2485,sebastien,SÌ©bastien Launay,Jackrabbit,NA,Anyware Technologies
1578,sebastien,SÌ©bastien Launay,Apache Jackrabbit,Committer,Anyware Technologies
80,sa0080,Sabine Heider,Apache Aries,PMC,SAP
1059,sa1059,Sabine Heider,Apache Aries,PMC,SAP
2084,sa2084,Sabine Heider,Aries,NA,SAP
360,sa0360,Sachin P. Patel,Apache Geronimo,PMC,IBM
404,sa0404,Sachin P. Patel,Apache Geronimo,Committer,IBM
2268,sa2268,Sachin P. Patel,Geronimo,NA,IBM
1358,sa1358,Sachin P. Patel,Apache Geronimo,Committer,IBM 
1958,sachith,Sachith Withana,Airavata,NA,WSO2
150,sagara,Sagara Gunathunga,Apache Axis,Committer,WSO2
1137,sagara,Sagara Gunathunga,Apache Axis2,Committer,WSO2
2208,samarthg,Samarth Gupta,Falcon,NA,InMobi
89,saminda,Saminda Abeyruwan,Apache Axiom,Committer,WSO2
113,saminda,Saminda Abeyruwan,Apache Axis,Committer,WSO2
770,saminda,Saminda Abeyruwan,Apache Synapse,Committer,WSO2
1075,saminda,Saminda Abeyruwan,Apache Axiom,Committer,WSO2
1100,saminda,Saminda Abeyruwan,Apache Axis2,Committer,WSO2
1765,saminda,Saminda Abeyruwan,Apache Synapse,Committer,WSO2
2728,saminda,Saminda Abeyruwan,Synapse,NA,WSO2
1993,magyari_sandor,Sandor Magyari,Ambari,NA,Hortonworks
326,sandymac,Sandy McArthur,Apache Commons Pool,Committer,Apache Software Foundation
2350,sandy,Sandy Ryza,Hadoop,NA,Cloudera
1507,sandy,Sandy Ryza,Apache Hadoop,Committer,Cloudera 
2351,sjlee,Sangjin Lee,Hadoop,NA,Twitter
461,sradia,Sanjay Radia,Apache Hadoop,PMC,Hortonworks
513,sradia,Sanjay Radia,Apache Hadoop,Committer,Hortonworks
2352,sradia,Sanjay Radia,Hadoop,NA,Hortonworks
1446,sradia,Sanjay Radia,Apache Hadoop,PMC,Hortonworks 
1508,sradia,Sanjay Radia,Apache Hadoop,Committer,Hortonworks 
148,sanjiva,Sanjiva Weerawarana,Apache Axis,Committer,WSO2
692,sanjiva,Sanjiva Weerawarana,Apache Sandesha,Committer,WSO2
777,sanjiva,Sanjiva Weerawarana,Apache Synapse,Committer,WSO2
1096,sanjiva,Sanjiva Weerawarana,Apache Axiom,Committer,WSO2
1135,sanjiva,Sanjiva Weerawarana,Apache Axis2,Committer,WSO2
1677,sanjiva,Sanjiva Weerawarana,Apache Sandesha,Committer,WSO2
1772,sanjiva,Sanjiva Weerawarana,Apache Synapse,Committer,WSO2
1959,sanjiva,Sanjiva Weerawarana,Airavata,NA,WSO2
2735,sanjiva,Sanjiva Weerawarana,Synapse,NA,WSO2
138,sanka,Sanka Samaranayake,Apache Axis,Committer,WSO2
693,sanka,Sanka Samaranayake,Apache Sandesha,Committer,WSO2
1125,sanka,Sanka Samaranayake,Apache Axis2,Committer,WSO2
1678,sanka,Sanka Samaranayake,Apache Sandesha,Committer,WSO2
666,sms,Santhosh Srinivasan,Apache Pig,PMC member,Yahoo!
677,sms,Santhosh Srinivasan,Apache Pig,Committer,Yahoo!
2618,sms,Santhosh Srinivasan,Pig,NA,Cloudera
1668,sms,Santhosh Srinivasan,Apache PIG,PMC member,Cloudera 
86,sbanacho,Scott Banachowski,Apache Avro,Committer,Microsoft
1066,sbanacho,Scott Banachowski,Apache Avro,c++,Microsoft
1072,sbanacho,Scott Banachowski,Apache Avro,Committer,Microsoft
2093,sbanacho,Scott Banachowski,Avro,NA,Microsoft
510,schen,Scott Chun-Yang Chen,Apache Hadoop,Committer,Facebook
2347,schen,Scott Chun-Yang Chen,Hadoop,NA,Facebook
1504,schen,Scott Chun-Yang Chen,Apache Hadoop,Committer,Facebook 
2003,screeley,Scott Creeley,Ambari,NA,Red Hat
818,seade,Scott Eade,Apache Turbine,Committer,Backstage Technologies Pty. Lt
823,seade,Scott Eade,Apache Turbine,PMC Member,Backstage Technologies Pty. Lt
831,seade,Scott Eade,Apache Torque,Committer,Backstage Technologies Pty. Lt
1809,seade,Scott Eade,Apache Torque,Java Developer,Backstage Technologies Pty. Lt
2771,seade,Scott Eade,Turbine,NA,Backstage Technologies Pty. Lt
1817,seade,Scott Eade,Apache Turbine,PMC Member,Backstage Technologies Pty. Lt
1822,seade,Scott Eade,Apache Turbine,Java Developer,Backstage Technologies Pty. Lt
1826,seade,Scott Eade,Apache Turbine,Committer,Backstage Technologies Pty. Lt
1233,sully6768,Scott England-Sullivan,Apache Camel,Committer,Red Hat
2152,sully6768,Scott England-Sullivan,Camel,NA,Red Hat
217,sully6768,Scott England-Sullivan,Apache Camel,Committer,FuseSource 
2542,sobryan,Scott O'Bryan,MyFaces,NA,Oracle
312,sanders,Scott Sanders,Apache Commons Logging,Committer,Apache Software Foundation
2202,Scott Eade,seade,Db,NA,Backstage Technologies Pty. Lt
1881,busbey,Sean Busbey,Accumulo,NA,Cloudera
2089,busbey,Sean Busbey,Avro,NA,Cloudera
2379,busbey,Sean Busbey,HBase,NA,Cloudera
1015,se1015,Sean Busbey,Apache Accumulo,Contributor,Cloudera
291,sullis,Sean C. Sullivan,Apache Commons HTTP Client,Committer,Independent consultant
1291,sullis,Sean C. Sullivan,Apache Commons HTTP Client,Committer,Independent consultant 
2653,se2653,Sean Mackrory,Sentry,NA,Cloudera
2708,se2708,Sean Owen,Spark,NA,Cloudera
1607,srowen,Sean Owen,Apache Mahout,PMC Emeritus,Myrrix 
2527,sschaffert,Sebastian Schaffert,Marmotta,NA,Google
2007,stoader,Sebastian Toader,Ambari,NA,Hortonworks
2037,se2037,Selvamohan Neethiraj,Ambari,NA,Hortonworks
94,senaka,Senaka Fernando,Apache Axiom,Committer,WSO2
127,senaka,Senaka Fernando,Apache Axis,Committer,WSO2
1080,senaka,Senaka Fernando,Apache Axiom,Committer,WSO2
1114,senaka,Senaka Fernando,Apache Axis2,Committer,WSO2
81,se0081,Sergey Beryozkin,Apache Aries,PMC,Talend
1060,se1060,Sergey Beryozkin,Apache Aries,PMC,Talend
2085,se2085,Sergey Beryozkin,Aries,NA,Talend
2402,sershe,Sergey Shelukhin,HBase,NA,Hortonworks
2419,sershe,Sergey Shelukhin,Hive,NA,Hortonworks
1412,sershe,Sergey Shelukhin,Apache HBase,Committer,Hortonworks 
2446,spena,Sergio PeÌ±a,Hive,NA,Cloudera
2621,motus,Sergiy Matusevych,REEF,NA,Microsoft
420,sertan,Sertan Alkan,Apache Gora,Committer,Konneka
1378,sertan,Sertan Alkan,Apache Gora,Committer,Konneka
1392,sertan,Sertan Alkan,Apache Gora,PMC,Konneka
2295,sertan,Sertan Alkan,Gora,NA,Konneka
2205,shaikidris,Shaik Idris,Falcon,NA,InMobi
1960,shameera,Shameera Rathnayaka,Airavata,NA,Indiana University
2707,sh2707,Shane Huang,Spark,NA,Intel
459,sharad,Sharad Agarwal,Apache Hadoop,PMC,InMobi
511,sharad,Sharad Agarwal,Apache Hadoop,Committer,InMobi
2206,sharad,Sharad Agarwal,Falcon,NA,InMobi
2348,sharad,Sharad Agarwal,Hadoop,NA,InMobi
1067,sharadag,Sharad Agarwal,Apache Avro,python,InMobi
1073,sharadag,Sharad Agarwal,Apache Avro,Committer,InMobi
2094,sharadag,Sharad Agarwal,Avro,NA,InMobi
1444,sharad,Sharad Agarwal,Apache Hadoop,PMC,InMobi 
1505,sharad,Sharad Agarwal,Apache Hadoop,Committer,InMobi 
2486,shashank,Shashank Gupta,Jackrabbit,NA,Adobe
273,shawn,Shawn Bayern,Apache Commons EL,Committer,Apache Software Foundation
361,sh0361,Shiva Kumar H R,Apache Geronimo,PMC,IBM
405,sh0405,Shiva Kumar H R,Apache Geronimo,Committer,IBM
2269,sh2269,Shiva Kumar H R,Geronimo,NA,IBM
1359,sh1359,Shiva Kumar H R,Apache Geronimo,Committer,IBM 
158,sh0158,Shivantha Huruggamuwa,Apache Axis,Contributor,University Of Peradeniya, Sri
1145,sh1145,Shivantha Huruggamuwa,Apache Axis2,Contributor,University Of Peradeniya, Sri
2623,shravan,Shravan M Narayanamurthy,REEF,NA,Microsoft
2654,sh2654,Shreepadma Venugopalan,Sentry,NA,Google
2175,shreyas,Shreyas Subramanya,Chukwa,NA,IBM
